doc_id,rouge1,rouge2,rougeL
P01-1067,0.11940298507462686,0.022556390977443608,0.09701492537313433
P02-1001,0.09655172413793105,0.0,0.07586206896551724
P02-1006,0.31952662721893493,0.08383233532934131,0.21301775147928997
P02-1014,0.1285140562248996,0.032388663967611336,0.08835341365461848
P02-1017,0.11363636363636363,0.0076335877862595426,0.0909090909090909
P02-1018,0.26519337016574585,0.1229050279329609,0.20994475138121546
P02-1019,0.21153846153846154,0.039215686274509796,0.17307692307692307
P02-1022,0.04264705882352941,0.01324503311258278,0.03088235294117647
P02-1031,0.23208191126279865,0.0549828178694158,0.1569965870307167
P02-1033,0.027272727272727275,0.009174311926605503,0.027272727272727275
P02-1034,0.09923664122137403,0.038461538461538464,0.0916030534351145
P02-1035,0.16,0.005747126436781609,0.11428571428571428
P02-1038,0.0923076923076923,0.007751937984496125,0.0923076923076923
P02-1039,0.2735042735042735,0.0603448275862069,0.20512820512820515
P02-1040,0.18823529411764706,0.0158102766798419,0.13333333333333333
P02-1042,0.18705035971223022,0.02173913043478261,0.11510791366906475
P02-1043,0.11067193675889328,0.0,0.09486166007905138
P02-1046,0.06417112299465241,0.0,0.03208556149732621
P02-1047,0.1773049645390071,0.028571428571428574,0.1347517730496454
P02-1050,0.07272727272727271,0.0,0.05454545454545454
P02-1051,0.14760147601476017,0.01486988847583643,0.11808118081180811
P02-1053,0.34254143646408836,0.08333333333333333,0.23204419889502764
P02-1060,0.09205020920502092,0.01687763713080169,0.07531380753138076
P02-1062,0.18772563176895307,0.03636363636363636,0.13718411552346568
P03-1001,0.22140221402214022,0.06691449814126395,0.13284132841328414
P03-1002,0.1572052401746725,0.00881057268722467,0.09606986899563319
P03-1003,0.13008130081300814,0.01639344262295082,0.12195121951219513
P03-1004,0.10526315789473685,0.05333333333333334,0.07894736842105264
P03-1009,0.1758241758241758,0.029520295202952025,0.1465201465201465
P03-1010,0.16560509554140126,0.0,0.12738853503184713
P03-1011,0.1511111111111111,0.026905829596412554,0.11555555555555556
P03-1012,0.3418803418803419,0.06956521739130435,0.17094017094017094
P03-1013,0.1825726141078838,0.008368200836820083,0.13278008298755187
P03-1019,0.18300653594771243,0.03947368421052632,0.1372549019607843
P03-1021,0.16521739130434784,0.03508771929824561,0.08695652173913043
P03-1022,0.19642857142857142,0.018018018018018018,0.1607142857142857
P03-1023,0.4150943396226415,0.14285714285714288,0.2358490566037736
P03-1029,0.34355828220858897,0.02484472049689441,0.15950920245398775
P03-1035,0.4642857142857143,0.15315315315315314,0.26785714285714285
P03-1044,0.1921921921921922,0.024169184290030208,0.15015015015015015
P03-1054,0.06824644549763033,0.006323110970597534,0.05244865718799368
P03-1056,0.11854684512428298,0.005747126436781608,0.09560229445506692
P03-1058,0.1982507288629738,0.011730205278592375,0.16326530612244897
P03-1069,0.389261744966443,0.09523809523809525,0.20134228187919462
P03-1071,0.2543352601156069,0.046783625730994156,0.16184971098265893
P03-2026,0.29508196721311475,0.1,0.22950819672131148
P03-2041,0.1181818181818182,0.027522935779816512,0.1090909090909091
P04-1005,0.2975206611570248,0.05042016806722689,0.23140495867768596
P04-1013,0.30769230769230765,0.06896551724137931,0.1794871794871795
P04-1014,0.06282722513089005,0.010582010582010583,0.05235602094240838
P04-1015,0.20720720720720723,0.045454545454545456,0.18918918918918917
P04-1018,0.19377162629757783,0.02787456445993031,0.17301038062283736
P04-1021,0.08064516129032258,0.01639344262295082,0.06451612903225806
P04-1035,0.07929515418502203,0.00888888888888889,0.04405286343612334
P04-1036,0.178117048346056,0.015345268542199489,0.14758269720101783
P04-1041,0.18133333333333335,0.016085790884718495,0.1546666666666667
P04-1043,0.18274111675126903,0.020512820512820513,0.11167512690355332
P04-1053,0.15807560137457044,0.02768166089965398,0.1443298969072165
P04-1054,0.33783783783783783,0.027397260273972605,0.22972972972972974
P04-1056,0.14285714285714285,0.020547945205479454,0.07482993197278912
P04-1061,0.16666666666666666,0.0072992700729927005,0.11594202898550725
P04-1066,0.14574898785425103,0.00816326530612245,0.14574898785425103
P04-1075,0.13821138211382114,0.04098360655737705,0.08130081300813008
P04-1077,0.10067114093959731,0.005376344086021506,0.06711409395973154
P04-1083,0.24267782426778245,0.09282700421940929,0.1506276150627615
P04-1085,0.2711864406779661,0.034482758620689655,0.18644067796610173
P04-3022,0.1658536585365854,0.019704433497536946,0.07804878048780488
P05-1001,0.11721611721611722,0.007380073800738007,0.1098901098901099
P05-1010,0.15384615384615385,0.01550387596899225,0.10769230769230768
P05-1011,0.24793388429752067,0.041666666666666664,0.21487603305785127
P05-1012,0.12865497076023394,0.01183431952662722,0.08187134502923976
P05-1013,0.18045112781954886,0.03787878787878788,0.14285714285714285
P05-1015,0.12037037037037039,0.0,0.08333333333333334
P05-1017,0.2057877813504823,0.04530744336569579,0.1672025723472669
P05-1018,0.30857142857142855,0.057803468208092484,0.19428571428571428
P05-1020,0.2595419847328244,0.031007751937984496,0.15267175572519084
P05-1022,0.31137724550898205,0.13333333333333333,0.2155688622754491
P05-1033,0.17721518987341772,0.0,0.12658227848101267
P05-1034,0.20689655172413793,0.034782608695652174,0.14655172413793105
P05-1036,0.3310344827586207,0.055944055944055944,0.15172413793103448
P05-1044,0.18649517684887462,0.019417475728155338,0.12861736334405147
